,start_pin,destination_pin,travel_distance,quantity_tons,period,nifty_infra_price,amount
6921,521175,533001,306,26.0,September 2023,6242.85,148281.38
6922,521175,535128,552,35.0,September 2023,6242.85,147656.25
6923,521228,517214,492,18.0,August 2023,5947.0,104625.0
6924,521457,431506,652,35.0,September 2023,6242.85,103906.25
6925,521457,431601,497,1.0,August 2023,5947.0,7578.13
6926,521457,517432,624,15.0,August 2023,5947.0,90234.0
6927,521457,517501,489,10.0,September 2023,6242.85,101250.0
6928,521457,532001,590,10.0,September 2023,6242.85,169842.0
6929,521457,572216,824,11.0,August 2023,5947.0,58782.0
6930,521457,603107,594,1.2,September 2023,6242.85,5010.0
6931,521457,603107,594,1.56,September 2023,6242.85,6474.0
6932,521457,603107,594,2.04,August 2023,5947.0,8568.0
6933,521457,603107,594,12.0,September 2023,6242.85,49800.0
6934,521457,781315,2222,447.3,September 2023,6242.85,2306390.63
6935,522414,517641,376,35.39,August 2023,5947.0,107939.5
6936,522414,531031,472,41.04,September 2023,6242.85,238032.0
6937,522421,502220,336,42.77,August 2023,5947.0,167070.31
6938,522437,515001,431,36.0,August 2023,5947.0,150406.24
6939,522437,517001,462,34.84,August 2023,5947.0,631475.0
6940,522437,531031,462,35.42,August 2023,5947.0,152729.16
6941,522437,600130,463,38.84,August 2023,5947.0,185096.87
6942,522437,631605,490,34.94,September 2023,6242.85,163781.25
6943,523301,515411,376,,September 2023,6242.85,206250.0
6944,531055,754200,531,16.5,August 2023,5947.0,84707.7
6945,531055,762104,438,31.0,August 2023,5947.0,640828.14
6946,531055,764073,384,16.0,August 2023,5947.0,76684.8
6947,531055,764075,346,31.0,September 2023,6242.85,333734.38
6948,560060,306401,1886,45.75,August 2023,5947.0,355020.0
6949,570015,580024,488,5.0,September 2023,6242.85,87250.0
6950,583115,562125,380,36.0,September 2023,6242.85,216562.5
6951,583228,581343,305,5.0,September 2023,6242.85,56250.0
6952,583275,415101,444,25.0,August 2023,5947.0,136325.0
6953,583275,415105,469,411.0,September 2023,6242.85,1485058.59
6954,583275,571434,399,26.0,September 2023,6242.85,493584.0
6955,583275,585328,504,18.0,September 2023,6242.85,97038.0
6956,583275,591201,356,11.0,August 2023,5947.0,49500.0
6957,583275,670006,571,36.0,August 2023,5947.0,202500.0
6958,583275,670721,557,30.0,August 2023,5947.0,3018456.94
6959,585211,410218,550,34.06,August 2023,5947.0,1147140.8
6960,585211,410507,474,30.12,August 2023,5947.0,174131.25
6961,585211,411037,415,29.6,September 2023,6242.85,249232.0
6962,585211,411037,415,30.08,September 2023,6242.85,126636.8
6963,585211,411041,440,34.26,September 2023,6242.85,144234.6
6964,585211,412207,424,29.0,August 2023,5947.0,167656.25
6965,585211,412207,424,34.16,September 2023,6242.85,200156.42
6966,585211,416122,348,18.5,September 2023,6242.85,71040.0
6967,585211,422002,582,34.08,August 2023,5947.0,197025.0
6968,585222,410206,559,34.97,September 2023,6242.85,1185264.46
6969,585222,412115,467,25.0,September 2023,6242.85,407812.5
6970,585222,412209,436,34.91,September 2023,6242.85,201823.44
6971,585222,412219,380,11.89,September 2023,6242.85,29725.0
6972,585222,412219,380,40.48,August 2023,5947.0,101200.0
6973,585222,412219,380,42.68,September 2023,6242.85,106700.0
6974,585222,412308,434,2659.9,September 2023,6242.85,6234140.63
6975,585222,412802,426,26.0,September 2023,6242.85,152343.75
6976,585222,415004,440,31.0,August 2023,5947.0,799218.75
6977,585222,416109,420,34.79,August 2023,5947.0,190257.81
6978,585222,416206,455,25.0,August 2023,5947.0,240000.0
6979,585222,416312,377,31.81,August 2023,5947.0,347921.88
6980,585222,416436,377,35.0,August 2023,5947.0,984375.0
6981,585222,416507,426,31.0,September 2023,6242.85,653906.25
6982,585222,577401,609,30.0,September 2023,6242.85,154687.71
6983,585222,581110,466,10.0,September 2023,6242.85,662282.34
6984,585222,591242,323,20.0,August 2023,5947.0,118750.0
6985,585222,591243,429,29.94,September 2023,6242.85,295657.5
6986,585222,591316,312,32.0,August 2023,5947.0,165000.0
6987,585225,400705,542,260.6,August 2023,5947.0,6553047.6
6988,585292,412303,436,33.0,August 2023,5947.0,160650.93
6989,585292,413105,325,419.1,September 2023,6242.85,1882102.66
6990,585305,396230,759,19.0,September 2023,6242.85,910218.74
6991,585305,416436,389,28.3,September 2023,6242.85,97281.25
6992,585320,403115,556,34.87,September 2023,6242.85,190695.0
6993,585320,403726,570,37.34,September 2023,6242.85,215872.0
6994,585320,412201,461,30.12,August 2023,5947.0,105891.08
6995,587111,581320,359,12.0,August 2023,5947.0,373500.0
6996,587122,415207,332,30.0,September 2023,6242.85,175781.25
6997,587122,500039,453,,September 2023,6242.85,225000.0
6998,591136,415614,304,34.16,August 2023,5947.0,186812.5
6999,591136,576213,436,36.0,August 2023,5947.0,229780.91
7000,600020,501401,675,34.76,August 2023,5947.0,143927.95
7001,601101,394101,1656,32.55,August 2023,5947.0,390600.0
7002,601101,394101,1656,37.5,September 2023,6242.85,420000.0
7003,613303,600127,346,,September 2023,6242.85,176000.0
7004,621651,562107,340,40.1,September 2023,6242.85,565482.18
7005,621651,600123,313,39.78,August 2023,5947.0,211331.24
7006,621651,627106,421,38.36,August 2023,5947.0,209781.24
7007,621651,627352,313,40.12,August 2023,5947.0,210003.12
7008,621705,626205,316,40.18,September 2023,6242.85,720242.16
7009,621705,635109,352,25.0,August 2023,5947.0,132812.0
7010,621705,744101,1728,8.0,August 2023,5947.0,86250.0
7011,621707,601201,347,30.0,September 2023,6242.85,1237500.0
7012,621707,635101,306,25.0,September 2023,6242.85,162890.62
7013,621707,695104,527,48.54,September 2023,6242.85,200985.94
7014,621713,560022,396,30.0,August 2023,5947.0,867461.4
7015,621713,572105,420,30.0,September 2023,6242.85,147969.6
7016,621713,600060,302,15.0,August 2023,5947.0,200927.7
7017,621713,629173,489,10.0,September 2023,6242.85,53125.0
7018,621713,679321,403,33.88,August 2023,5947.0,312331.26
7019,621713,686670,468,31.0,August 2023,5947.0,2179687.5
7020,621729,626127,317,44.98,September 2023,6242.85,172966.09
7021,621730,560002,364,43.82,September 2023,6242.85,232793.75
7022,621730,562101,419,25.0,September 2023,6242.85,629938.75
7023,621730,562159,403,3.0,August 2023,5947.0,59502.0
7024,621730,635117,302,38.94,August 2023,5947.0,188615.63
7025,621730,676302,485,30.0,September 2023,6242.85,825000.0
7026,621730,676501,449,39.2,September 2023,6242.85,257250.0
7027,621730,676510,474,39.64,September 2023,6242.85,356140.63
7028,621730,682035,495,34.62,August 2023,5947.0,227193.75
7029,621730,691583,514,8.0,August 2023,5947.0,50625.0
7030,624703,560081,319,39.74,August 2023,5947.0,184979.03
7031,624703,570016,476,39.86,September 2023,6242.85,591671.86
7032,624703,689581,307,34.1,August 2023,5947.0,199804.69
7033,631003,627352,634,39.01,September 2023,6242.85,219431.25
7034,631003,638052,408,39.01,August 2023,5947.0,207240.63
7035,638401,614203,331,7.0,August 2023,5947.0,32813.2
7036,641202,691004,330,30.0,September 2023,6242.85,138300.0
7037,713148,800001,432,636.0,September 2023,6242.85,6198456.0
7038,713166,110092,1394,123.5,September 2023,6242.85,778050.0
7039,721147,824101,450,263.6,August 2023,5947.0,1001474.06
7040,722183,783380,759,508.2,September 2023,6242.85,5193168.74
7041,742227,799045,1299,952.5,August 2023,5947.0,6161227.2
7042,755024,769041,341,24.0,August 2023,5947.0,118642.32
7043,755024,787059,1835,127.8,September 2023,6242.85,2336343.76
7044,762001,700124,664,7.0,September 2023,6242.85,48125.0
7045,768038,756019,470,198.0,September 2023,6242.85,734970.46
7046,768202,822101,396,1120.0,August 2023,5947.0,5423924.8
7047,769004,735221,1002,25.0,August 2023,5947.0,197465.0
7048,770017,762103,334,10.0,August 2023,5947.0,55859.38
7049,770018,755026,341,34.03,September 2023,6242.85,353912.0
7050,781022,784164,332,12.0,September 2023,6242.85,90562.56
7051,781022,787054,358,6.5,September 2023,6242.85,100140.7
7052,781023,782470,307,23.4,September 2023,6242.85,189759.38
7053,781023,791111,333,30.0,September 2023,6242.85,178125.0
7054,781031,792103,576,30.0,August 2023,5947.0,224531.25
7055,781101,785001,329,15.0,August 2023,5947.0,96093.5
7056,782402,785673,364,35.0,September 2023,6242.85,263046.87
7057,782402,785690,377,15.0,September 2023,6242.85,115078.12
7058,782446,785689,335,12.0,August 2023,5947.0,90187.5
7059,782446,785690,350,15.0,August 2023,5947.0,76875.0
7060,782446,786611,366,20.0,August 2023,5947.0,296875.0
7061,784505,790104,321,15.75,August 2023,5947.0,457734.36
7062,788006,796321,353,0.05,August 2023,5947.0,1450.0
7063,793101,787001,382,40.0,August 2023,5947.0,305000.0
7064,793101,787060,533,15.0,August 2023,5947.0,116015.63
7065,793200,781313,317,25.8,August 2023,5947.0,122550.0
7066,793200,783324,482,25.0,August 2023,5947.0,2219140.56
7067,793200,783384,374,25.0,September 2023,6242.85,1781250.0
7068,793200,786184,622,30.0,September 2023,6242.85,689062.5
7069,793200,791111,498,35.0,August 2023,5947.0,1654296.85
7070,793200,799101,380,24.0,August 2023,5947.0,161250.0
7071,793200,799201,362,12.5,September 2023,6242.85,881835.93
7072,793200,799211,382,12.5,September 2023,6242.85,777343.76
7073,793210,735102,616,24.59,August 2023,5947.0,118999.37
7074,793210,735102,616,28.04,September 2023,6242.85,135749.49
7075,793210,799120,392,34.5,September 2023,6242.85,265757.81
7076,821105,226016,461,30.0,August 2023,5947.0,249217.0
7077,821303,813209,442,35.0,August 2023,5947.0,153125.0
7078,827014,841301,396,35.0,August 2023,5947.0,792968.75
7079,828124,842001,373,186.0,September 2023,6242.85,1196881.36
7080,828124,842001,373,310.0,August 2023,5947.0,2747546.12
7081,831016,822112,406,40.5,September 2023,6242.85,289828.12
7082,833210,842001,513,247.6,August 2023,5947.0,990400.0
7083,833210,852113,522,260.6,August 2023,5947.0,3127200.0
7084,854318,841406,341,46.5,September 2023,6242.85,279744.0
7085,855133,854105,500,16.0,August 2023,5947.0,97750.0
7086,110051,413710,1288,27.5,September 2023,6242.85,394350.0
7087,123305,142003,342,23.0,September 2023,6242.85,83791.53
7088,124106,144522,337,9.0,September 2023,6242.85,168468.76
7089,124106,173001,301,40.0,September 2023,6242.85,753125.2
7090,124146,145001,544,8.0,August 2023,5947.0,37575.0
7091,124146,242221,491,43.93,August 2023,5947.0,271130.0
7092,124146,249403,324,25.0,September 2023,6242.85,173438.0
7093,140113,180010,326,125.8,September 2023,6242.85,436150.23
7094,140113,182204,617,32.79,September 2023,6242.85,374010.94
7095,140113,182204,617,33.76,September 2023,6242.85,195175.0
7096,140113,246444,470,23.95,September 2023,6242.85,130976.56
7097,140113,249192,311,30.32,September 2023,6242.85,165812.5
7098,146001,185152,301,10.0,August 2023,5947.0,69218.75
7099,175018,194103,888,10.0,August 2023,5947.0,60781.3
7100,180010,194103,504,0.5,August 2023,5947.0,3085.94
7101,181132,182204,324,11.75,September 2023,6242.85,78027.34
7102,181133,191111,309,19.0,August 2023,5947.0,760000.0
7103,181133,194105,503,18.0,September 2023,6242.85,332100.0
7104,182101,194101,868,22.3,September 2023,6242.85,161326.56
7105,190017,194301,305,10.0,August 2023,5947.0,147276.0
7106,191101,194101,681,9.25,August 2023,5947.0,62160.0
7107,201010,221104,797,14.5,September 2023,6242.85,97195.32
7108,201310,226018,497,0.05,September 2023,6242.85,874.99
7109,202127,246149,315,42.0,August 2023,5947.0,259875.0
7110,202127,262309,305,42.0,August 2023,5947.0,4926416.16
7111,202143,209206,417,25.0,August 2023,5947.0,424609.0
7112,202143,262202,336,6.0,September 2023,6242.85,36750.0
7113,210341,207505,338,10.0,August 2023,5947.0,58437.5
7114,210341,212305,307,15.0,September 2023,6242.85,180468.76
7115,210341,271215,386,10.0,August 2023,5947.0,65000.0
7116,210341,271602,314,42.0,September 2023,6242.85,189656.24
7117,212107,206252,417,20.0,September 2023,6242.85,245000.0
7118,221401,226012,370,15.75,August 2023,5947.0,57487.5
7119,224120,274302,301,18.0,August 2023,5947.0,109687.5
7120,224238,262701,302,20.0,September 2023,6242.85,257812.6
7121,227409,221709,368,10.0,September 2023,6242.85,73593.74
7122,227409,231216,328,40.0,September 2023,6242.85,171083.88
7123,229206,276203,338,7.5,September 2023,6242.85,555000.15
7124,229301,272202,350,7.5,August 2023,5947.0,43359.45
7125,229303,207001,372,10.0,August 2023,5947.0,62678.4
7126,229303,207123,342,32.0,August 2023,5947.0,360000.0
7127,229303,273003,336,16.0,September 2023,6242.85,104250.0
7128,229303,273202,347,15.0,August 2023,5947.0,47008.8
7129,229303,274802,430,15.0,August 2023,5947.0,94218.74
7130,231311,210129,336,35.0,September 2023,6242.85,411250.0
7131,231311,263153,785,131.8,August 2023,5947.0,1631025.0
7132,232101,244001,791,30.42,September 2023,6242.85,112554.0
7133,232101,244001,791,41.54,September 2023,6242.85,162006.0
7134,232101,829117,352,31.38,September 2023,6242.85,116106.0
7135,262309,262545,305,0.75,September 2023,6242.85,8477.4
7136,263139,135001,344,10.5,August 2023,5947.0,62580.0
7137,273308,229301,360,42.66,August 2023,5947.0,173839.5
7138,282006,244001,353,25.0,August 2023,5947.0,119140.63
7139,284121,201001,457,131.8,August 2023,5947.0,2306500.0
7140,284121,202001,347,263.6,August 2023,5947.0,4784867.2
7141,284121,226020,302,2.5,September 2023,6242.85,12555.0
7142,284121,281004,305,131.8,September 2023,6242.85,3385614.0
7143,301701,246734,340,20.0,August 2023,5947.0,120000.0
7144,301707,207250,403,15.0,August 2023,5947.0,87187.0
7145,303108,140507,383,40.58,August 2023,5947.0,240152.44
7146,303108,249201,444,23.0,August 2023,5947.0,140156.25
7147,303108,249407,414,7.0,September 2023,6242.85,85312.5
7148,303108,328029,349,20.0,September 2023,6242.85,138750.0
7149,305901,454774,487,12.0,September 2023,6242.85,60937.51
7150,305901,314001,316,17.0,August 2023,5947.0,83300.0
7151,305901,325208,304,3.0,September 2023,6242.85,18046.88
7152,305901,325215,373,18.0,September 2023,6242.85,99281.0
7153,305901,325219,374,9.0,August 2023,5947.0,54844.0
7154,305901,326001,362,16.0,September 2023,6242.85,88250.0
7155,306101,125113,600,42.0,September 2023,6242.85,682499.0
7156,306107,121001,495,29.0,September 2023,6242.85,156328.13
7157,306107,122051,408,42.0,August 2023,5947.0,472500.0
7158,306107,132105,552,45.6,August 2023,5947.0,159600.0
7159,306107,147105,558,25.0,August 2023,5947.0,166797.0
7160,306107,147105,558,38.0,September 2023,6242.85,253530.93
7161,306107,147105,558,45.0,September 2023,6242.85,5746635.0
7162,306107,147301,666,45.98,August 2023,5947.0,358644.0
7163,306107,148029,570,15.0,September 2023,6242.85,101250.0
7164,306107,151504,550,41.0,August 2023,5947.0,1082014.59
7165,306107,203205,528,45.69,September 2023,6242.85,1439235.0
7166,306107,247663,521,1545.0,August 2023,5947.0,5407500.0
7167,306107,301707,386,46.07,August 2023,5947.0,1289960.0
7168,306107,328001,450,25.0,September 2023,6242.85,237500.0
7169,306107,331403,336,20.0,September 2023,6242.85,115312.0
7170,306107,334023,385,15.0,August 2023,5947.0,85547.0
7171,306107,335804,418,43.66,August 2023,5947.0,764050.0
7172,306107,335804,418,45.25,August 2023,5947.0,2692375.0
7173,306107,335804,418,46.1,September 2023,6242.85,2742950.0
7174,306107,342307,324,38.0,August 2023,5947.0,169219.0
7175,306107,345001,458,4.0,August 2023,5947.0,22812.5
7176,306107,382715,457,21.0,August 2023,5947.0,503999.86
7177,306107,465447,429,3.0,August 2023,5947.0,16312.5
7178,306308,127306,471,39.36,September 2023,6242.85,356974.08
7179,306308,127306,471,40.0,September 2023,6242.85,362779.83
7180,306308,335513,480,23.0,August 2023,5947.0,129015.48
7181,306709,203205,573,40.85,September 2023,6242.85,112255.8
7182,306709,301021,413,15.0,September 2023,6242.85,94453.12
7183,306709,301604,428,19.5,September 2023,6242.85,119742.18
7184,306709,322240,355,42.0,August 2023,5947.0,257906.46
7185,306709,335707,362,35.0,August 2023,5947.0,175000.0
7186,306709,383315,486,17.0,September 2023,6242.85,75485.73
7187,306709,384210,480,5.0,September 2023,6242.85,34531.25
7188,306709,385535,413,21.0,August 2023,5947.0,233590.29
7189,307019,122101,671,39.85,August 2023,5947.0,123674.87
7190,307019,326030,476,7.0,September 2023,6242.85,38281.24
7191,307019,335061,745,10.0,August 2023,5947.0,61562.5
7192,307019,360311,489,41.68,August 2023,5947.0,295928.0
7193,307019,363510,382,5.0,September 2023,6242.85,28125.0
7194,307019,389140,406,35.79,September 2023,6242.85,227602.03
7195,307031,388245,354,41.88,August 2023,5947.0,1369771.2
7196,307031,388245,354,42.07,August 2023,5947.0,1009056.07
7197,312021,125058,735,20.0,September 2023,6242.85,124062.5
7198,312021,126116,658,43.0,September 2023,6242.85,1129647.84
7199,312021,333030,504,13.0,September 2023,6242.85,74953.12
7200,312021,334001,477,7.0,September 2023,6242.85,40359.38
7201,312021,388001,436,39.09,August 2023,5947.0,213773.44
7202,312021,388001,437,38.17,August 2023,5947.0,208742.19
7203,312021,388001,437,41.19,August 2023,5947.0,678991.4
7204,312021,452009,346,30.0,September 2023,6242.85,275418.0
7205,312601,110044,614,44.47,August 2023,5947.0,253618.0
7206,312601,301401,505,10.0,August 2023,5947.0,59531.0
7207,312601,302001,348,44.6,September 2023,6242.85,229969.0
7208,312601,304024,318,42.5,August 2023,5947.0,225781.0
7209,312601,321404,565,22.7,September 2023,6242.85,128042.0
7210,312601,321602,519,20.0,August 2023,5947.0,123125.0
7211,312601,322201,464,5.0,August 2023,5947.0,87617.0
7212,312601,332709,432,10.0,August 2023,5947.0,227188.0
7213,312601,341021,394,17.5,August 2023,5947.0,109648.0
7214,312601,341024,345,8.0,August 2023,5947.0,135625.0
7215,312601,342001,403,30.0,September 2023,6242.85,337500.0
7216,312601,344001,541,21.0,August 2023,5947.0,267750.0
7217,312601,344032,469,41.38,August 2023,5947.0,691823.0
7218,312601,380001,387,44.34,August 2023,5947.0,554250.0
7219,312601,380002,385,25.68,August 2023,5947.0,140438.0
7220,312601,380005,384,39.08,September 2023,6242.85,213719.0
7221,312601,382355,366,45.5,August 2023,5947.0,2465316.0
7222,312601,394516,655,44.45,August 2023,5947.0,274340.0
7223,312617,302013,351,42.0,August 2023,5947.0,145287.18
7224,312617,303702,368,44.9,August 2023,5947.0,224500.0
7225,312617,331802,554,12.0,September 2023,6242.85,68437.5
7226,312617,335051,697,15.0,September 2023,6242.85,93515.63
7227,312617,335063,891,15.0,September 2023,6242.85,189140.63
7228,312617,343040,363,42.0,September 2023,6242.85,754687.5
7229,312617,344704,471,45.0,August 2023,5947.0,550666.4
7230,312617,380059,396,39.23,September 2023,6242.85,220668.75
7231,312617,388255,360,42.3,August 2023,5947.0,376490.73
7232,312617,473001,425,41.5,September 2023,6242.85,148492.19
7233,312620,127306,567,39.41,September 2023,6242.85,121579.64
7234,312620,127306,567,39.92,September 2023,6242.85,615765.5
7235,312620,281004,573,279.4,August 2023,5947.0,850903.97
7236,312620,282001,587,44.42,August 2023,5947.0,246392.19
7237,312620,341303,368,20.0,September 2023,6242.85,120937.7
7238,312620,342304,367,35.0,August 2023,5947.0,202234.38
7239,312620,360005,630,39.52,August 2023,5947.0,121919.2
7240,312620,382210,416,21.0,August 2023,5947.0,327936.0
7241,312620,382210,416,39.08,August 2023,5947.0,219825.0
7242,312620,384205,400,39.38,August 2023,5947.0,221512.96
7243,312620,394150,620,39.21,September 2023,6242.85,223619.53
7244,312620,394510,660,39.08,August 2023,5947.0,225931.25
7245,312620,395003,638,44.96,September 2023,6242.85,228312.5
7246,312620,465661,393,44.04,September 2023,6242.85,192675.0
7247,312622,302020,328,42.0,August 2023,5947.0,2799976.2
7248,313022,151301,911,41.0,September 2023,6242.85,143500.0
7249,313022,304001,399,42.0,August 2023,5947.0,1041341.7
7250,313022,332305,571,35.0,September 2023,6242.85,155859.36
7251,313022,333001,572,27.0,September 2023,6242.85,82983.96
7252,313022,335801,852,25.0,August 2023,5947.0,156640.62
