start_pin,destination_pin,bharat_sir_eway_data_mar24_050424.origin_from_state,bharat_sir_eway_data_mar24_050424.destination_from_state,bharat_sir_eway_data_mar24_050424.rtn_period,travel_distance,bharat_sir_eway_data_mar24_050424.transport_mode,bharat_sir_eway_data_mar24_050424.hsn_code_4d,quantity,bharat_sir_eway_data_mar24_050424.unit_quantity_code,Quantity (In TON),amount,bharat_sir_eway_data_mar24_050424.total_tax,bharat_sir_eway_data_mar24_050424.ewbs_count,bharat_sir_eway_data_mar24_050424.supplier_gstin_cnt,Cost pre Km per TON
171102,176303,2,2,202403,302,1,@2523,24,MTS,24,464244.24,0,3,1,64.05135762
181133,182204,1,1,202403,313,1,@2523,13,MTS,13,225468.75,63131.28,3,1,55.41134185
181133,182204,1,1,202403,313,1,@2523,232,BAG,11.6,69781.25,19538.76,1,1,19.2192492
181133,191202,1,1,202403,414,1,@2523,490,BAG,24.5,181300,0,1,1,17.87439614
181401,181206,1,1,202403,1755,1,@2523,200,BAG,10,129687.52,36312.48,2,1,7.389602279
184143,182203,1,1,202403,302,1,@2523,5,TON,5,67343.76,18856.24,2,1,44.59851656
202127,262309,9,5,202403,305,1,@2523,5,TON,5,585990.68,164077.32,22,1,384.2561836
202143,208001,9,9,202403,392,1,@2523,25,MTS,25,280468.76,78531.24,2,1,28.61926122
208022,275101,9,9,202403,457,1,@2523,13,TON,13,103593.75,0,1,1,17.43708972
209721,224001,9,9,202403,308,1,@2523,0,   ,,2572400,720272,8,2,#DIV/0!
210341,221002,9,9,202403,379,1,@2523,38,TON,38,169218.74,47381.26,1,1,11.74966949
222203,226016,9,9,202403,387,1,@2523,600,BAG,30,119531.4,33468.8,1,1,10.29555556
222203,271875,9,9,202403,320,1,@2523,25,MTS,25,93750,26250,1,1,11.71875
224238,261501,9,9,202403,326,1,@2523,5,MTS,5,30859.4,8640.64,1,1,18.93214724
224238,262903,9,9,202403,340,1,@2523,15,MTS,15,641484.6,179615.7,7,1,125.7812941
227406,274502,9,9,202403,317,1,@2523,15,MTS,15,88125,24675,1,1,18.53312303
227409,274802,9,9,202403,352,1,@2523,20,TON,20,518125,145075,4,3,73.59730114
227409,275302,9,9,202403,309,1,@2523,32,TON,32,145000,40600,1,1,14.66423948
229303,262001,9,9,202403,372,2,@2523,63.85,MTS,63.85,192897.24,0,1,1,8.12123677
229303,272203,9,9,202403,335,1,@2523,100,BAG,5,26875,31084.4,1,1,16.04477612
231311,273303,9,9,202403,314,1,@2523,25,MTS,25,117968.74,33031.26,1,1,15.02786497
231311,273304,9,9,202403,318,1,@2523,40,MTS,40,190000,53200,1,1,14.93710692
263139,262547,5,5,202403,344,1,@2523,0,   ,,41563.2,41956.74,1,1,#DIV/0!
273164,226012,9,9,202403,331,1,@2523,888,BAG,44.4,293040,82051.2,1,1,19.93957704
273164,800001,9,10,202403,438,1,@2523,840,BAG,42,1176672,329468.18,5,1,63.96347032
273308,735102,9,19,202403,770,1,@2523,34.18,MTS,34.18,198244,55508.32,1,1,7.532467532
276001,485001,9,23,202403,378,1,@2523,0.65,MTS,0.65,3910.16,1094.84,1,1,15.91436711
282004,262001,9,9,202403,490,1,@2523,700,BAG,35,188671.88,52828.12,1,1,11.0012758
282004,263148,9,5,202403,435,1,@2523,400,BAG,20,92188,47468.68,1,1,10.59632184
282006,305901,9,8,202403,432,1,@2523,9.4,MTS,9.4,49820,44520,1,1,12.26851852
284121,201001,9,9,202403,457,2,@2523,1246.9,TON,1246.9,10520718,2945800,2,1,18.46279956
284121,221010,9,9,202403,539,2,@2523,383.4,TON,383.4,3805628.4,0,2,1,18.41558442
284121,244001,9,9,202403,597,2,@2523,988.5,TON,988.5,10377273,0,2,1,17.58458961
284121,247001,9,9,202403,634,2,@2523,126.6,TON,126.6,1178962,330108,2,1,14.68847958
301701,248001,8,5,202403,448,1,@2523,26,TON,26,140400,39312,1,1,12.05357143
301705,326502,8,8,202403,507,1,@2523,5,BAG,0.25,3692.4,11148.56,2,1,29.13136095
303108,125201,8,3,202403,392,1,@2523,40,MTS,40,184375.2,51625.06,1,1,11.75862245
303108,140109,8,3,202403,424,1,@2523,40.74,MTS,40.74,222796.88,62383.13,1,1,12.89799557
303604,140401,8,3,202403,576,2,@2523,8.3,MTS,8.3,39425,84189,1,1,8.246527778
305901,110093,8,7,202403,459,1,@2523,44.5,MTS,44.5,216937.5,60742.5,1,1,10.62091503
305901,203205,8,9,202403,518,1,@2523,42.02,MTS,42.02,105050,29414,1,1,4.826254826
305901,203205,8,9,202403,518,1,@2523,43.31,MTS,43.31,108275,30317,1,1,4.826254826
305901,208001,8,9,202403,733,2,@2523,262.9,MTS,262.9,1248775,1223600,1,1,6.480218281
305901,325205,8,8,202403,339,1,@2523,6,MTS,6,31125,8715,1,1,15.30235988
305901,325219,8,8,202403,374,1,@2523,20,MTS,20,103750,29050,1,1,13.87032086
305901,382427,8,24,202403,518,1,@2523,31,MTS,31,147250,41230,1,1,9.16988417
305901,457441,8,23,202403,391,1,@2523,20,MTS,20,81250,22750,1,1,10.39002558
305901,458669,8,23,202403,322,1,@2523,12,MTS,12,70875,19845,1,1,18.3423913
306101,184101,3,1,202403,983,1,@2523,41.91,MTS,41.91,151505,42421.4,1,1,3.677526298
306107,110040,8,7,202403,489,1,@2523,44.5,MTS,44.5,216937.5,60742.5,1,1,9.969325153
306107,131001,8,6,202403,491,1,@2523,19,MTS,19,93515.63,57881.25,1,1,10.02418587
306107,132105,8,6,202403,541,1,@2523,40.87,MTS,40.87,201157.03,56323.97,1,1,9.097735618
306107,135103,8,6,202403,658,1,@2523,42,MTS,42,666093.75,186506.25,3,1,24.10239362
306107,144505,8,3,202403,709,1,@2523,43,MTS,43,923828.14,258671.89,4,1,30.30236297
306107,148104,8,3,202403,609,1,@2523,45,MTS,45,541406.26,151593.76,2,1,19.75574749
306107,203205,8,9,202403,532,1,@2523,42.59,MTS,42.59,106475,29813,1,1,4.69924812
306107,203205,8,9,202403,532,1,@2523,44.13,MTS,44.13,441300,123564,4,1,18.79699248
306107,203205,8,9,202403,532,1,@2523,44.61,MTS,44.61,334575,93681,3,1,14.09774436
306107,203205,8,9,202403,532,1,@2523,45.33,MTS,45.33,226650,63462,2,1,9.398496241
306107,281001,8,9,202403,424,1,@2523,44,MTS,44,209000,58520,1,1,11.20283019
306107,301707,8,8,202403,386,1,@2523,39.23,MTS,39.23,98075,0,1,1,6.476683938
306107,334023,8,8,202403,385,1,@2523,10,MTS,10,58281.25,16318.76,1,1,15.13798701
306107,334305,8,8,202403,335,1,@2523,33,MTS,33,144375,40425,1,1,13.05970149
306107,334808,8,8,202403,335,1,@2523,20,MTS,20,108750,30450,1,1,16.23134328
306107,335804,8,8,202403,418,1,@2523,39.76,MTS,39.76,99400,0,1,1,5.980861244
306107,335804,8,8,202403,418,1,@2523,42.1,MTS,42.1,526250,0,5,1,29.90430622
306107,335804,8,8,202403,418,1,@2523,43.04,MTS,43.04,1183600,0,11,1,65.78947368
306107,344026,8,8,202403,313,1,@2523,7,MTS,7,26796.88,7503.12,1,1,12.23043359
306107,382421,8,24,202403,490,1,@2523,38.96,MTS,38.96,185060,51816.8,1,1,9.693877551
306107,382421,8,24,202403,490,1,@2523,40.94,MTS,40.94,194465,54450.2,1,1,9.693877551
306107,382421,8,24,202403,490,1,@2523,42.06,MTS,42.06,199785,55939.8,1,1,9.693877551
306107,382421,8,24,202403,618,1,@2523,41.77,MTS,41.77,198407.5,55554.1,1,1,7.686084142
306308,124103,8,6,202403,482,1,@2523,22,TON,22,107118,29993.04,1,1,10.10165975
306308,125001,8,6,202403,618,1,@2523,27,TON,27,151453.12,42406.88,1,1,9.076658276
306308,126102,8,6,202403,573,1,@2523,23,TON,23,146625,41055,1,1,11.12565445
306308,132113,8,6,202403,611,1,@2523,27,TON,27,159468.75,44651.25,1,1,9.666530278
306308,303106,8,8,202403,335,1,@2523,42,TON,42,166031.24,46488.76,1,1,11.80037242
306308,303326,8,8,202403,337,1,@2523,42.5,TON,42.5,146157.5,0,1,1,10.20474777
306308,331303,8,8,202403,357,1,@2523,15,TON,15,86718.74,24281.26,1,1,16.19397572
306308,390022,8,24,202403,609,1,@2523,41.85,TON,41.85,146851.65,41118.46,1,1,5.761904762
306709,131301,8,6,202403,559,1,@2523,40.21,TON,40.21,207332.81,58053.19,1,1,9.224060712
306709,151001,8,3,202403,574,1,@2523,41.94,MTS,41.94,766747.08,214689.24,6,1,31.85017422
306709,201008,8,9,202403,572,1,@2523,42.09,MTS,42.09,641241.15,179547.55,5,1,26.63461538
306709,301022,8,8,202403,345,1,@2523,20,TON,20,119687.5,33512.5,1,1,17.34601449
306709,303108,8,8,202403,352,1,@2523,24,TON,24,97330.46,0,1,1,11.52112453
306709,331403,8,8,202403,303,1,@2523,42,MTS,42,317625,88935,2,1,24.95874587
306709,335041,8,8,202403,477,1,@2523,20,TON,20,372812.5,104387.5,3,1,39.07887841
306709,335707,8,8,202403,363,1,@2523,36,TON,36,160312.5,44887.5,1,1,12.26756198
306709,343040,8,8,202403,349,1,@2523,9,TON,9,53296.88,14923.12,1,1,16.9681248
307019,123305,8,6,202403,668,1,@2523,41.92,MTS,41.92,1620658.98,453784.5,18,1,57.87538639
307019,131101,8,6,202403,764,1,@2523,20,MTS,20,126875,35525,1,1,8.303337696
307019,201009,8,9,202403,727,2,@2523,197.7,MTS,197.7,590925.3,165459.08,1,1,4.111416781
307019,331517,8,8,202403,449,1,@2523,10,MTS,10,59531.24,16668.74,1,1,13.25862806
307019,332713,8,8,202403,596,1,@2523,42,MTS,42,233154.18,0,2,1,9.314244966
307019,334023,8,8,202403,550,1,@2523,25,MTS,25,438281.22,122718.72,3,1,31.87499782
307019,335901,8,8,202403,791,1,@2523,21,MTS,21,122718.74,34361.24,1,1,7.387799651
307019,360577,8,24,202403,633,1,@2523,32,MTS,32,776833.6,217513.42,8,1,38.35078989
307031,344702,8,8,202403,319,1,@2523,10,MTS,10,121875,34125,2,1,38.20532915
307031,382250,8,24,202403,372,1,@2523,29.62,MTS,29.62,157356.25,44059.75,1,1,14.28091398
307031,382250,8,24,202403,372,1,@2523,35.39,MTS,35.39,572323.2,160250.52,3,1,43.47282356
307031,396105,8,24,202403,636,2,@2523,922.6,MTS,922.6,4533684.08,1269431.55,1,1,7.726462268
312021,245207,8,9,202403,646,1,@2523,22,TON,22,257812.5,72187.5,2,1,18.14047988
312021,303106,8,8,202403,387,1,@2523,42,TON,42,480375,134505,2,1,29.55426357
312021,328021,8,8,202403,531,1,@2523,25,TON,25,135156.24,37843.76,1,1,10.18126102
312021,331411,8,8,202403,530,1,@2523,42,TON,42,248062.5,69457.5,1,1,11.14386792
312021,333026,8,8,202403,512,1,@2523,42,TON,42,1718023.86,0,11,1,79.89322266
312021,344708,8,8,202403,484,1,@2523,35,TON,35,400859.36,112240.64,2,1,23.66348052
312021,382150,8,24,202403,436,1,@2523,40.83,TON,40.83,213719.53,59841.47,1,1,12.00544718
312021,394110,8,24,202403,620,1,@2523,42,TON,42,236250,66150,1,1,9.072580645
312021,451666,8,23,202403,465,1,@2523,34.5,TON,34.5,174117.19,48752.81,1,1,10.85349478
312601,302001,8,8,202403,349,1,@2523,35,MTS,35,218610,0,1,1,17.89684814
312601,302001,8,8,202403,349,1,@2523,39.4,MTS,39.4,969609.46,271490.64,5,1,70.51397466
312601,321202,8,8,202403,546,1,@2523,13.5,MTS,13.5,74460.94,20849.06,1,1,10.10187763
312601,325004,8,8,202403,301,1,@2523,3,MTS,3,15609.38,4370.62,1,1,17.28613511
312601,325004,8,8,202403,301,1,@2523,23,MTS,23,128656.24,36023.76,1,1,18.5838856
312601,333026,8,8,202403,557,1,@2523,45,MTS,45,552870,69300,2,1,22.05745063
312601,333503,8,8,202403,529,1,@2523,33,MTS,33,181500,50820,1,1,10.39697543
312601,334001,8,8,202403,525,1,@2523,42,MTS,42,210000,58800,1,1,9.523809524
312601,334021,8,8,202403,583,1,@2523,10,MTS,10,59062.5,16537.5,1,1,10.13078902
312601,335501,8,8,202403,656,1,@2523,10,MTS,10,1672812.42,468387.58,29,1,255.0018933
312601,341508,8,8,202403,323,1,@2523,39.53,MTS,39.53,163678.9,45830.1,1,1,12.81927196
312601,382721,8,24,202403,392,1,@2523,42.07,MTS,42.07,220210.16,61658.84,1,1,13.35299768
312601,388710,8,24,202403,416,1,@2523,42.34,MTS,42.34,859502,240660.56,7,1,48.79807692
312601,389350,8,24,202403,427,1,@2523,45,MTS,45,421101.89,117908.53,2,1,21.9152688
312601,452020,8,23,202403,326,1,@2523,45.19,MTS,45.19,240071.87,67220.13,1,1,16.29601193
312601,457993,8,23,202403,386,1,@2523,44.46,MTS,44.46,211879.69,59326.31,1,1,12.3461789
312617,110039,8,7,202403,625,1,@2523,42,TON,42,150281.25,42078.75,1,1,5.725
312617,301019,8,8,202403,538,1,@2523,2.5,TON,2.5,14648.44,4101.56,1,1,10.89103346
312617,301019,8,8,202403,538,1,@2523,25,TON,25,1308593.79,366406.22,9,1,97.29321859
312617,321606,8,8,202403,492,1,@2523,11.5,TON,11.5,67382.81,18867.18,1,1,11.90929834
312617,321615,8,8,202403,482,1,@2523,18,TON,18,98437.5,27562.5,1,1,11.34595436
312617,325217,8,8,202403,368,1,@2523,40,TON,40,159375,44625,1,1,10.82710598
312617,331023,8,8,202403,594,1,@2523,25,TON,25,133203.13,37296.88,1,1,8.969907744
312617,335523,8,8,202403,602,1,@2523,34,TON,34,624107.18,0,5,1,30.49184972
312617,342306,8,8,202403,416,1,@2523,35,TON,35,808281.24,226318.76,5,1,55.51382143
312620,132103,8,6,202403,688,1,@2523,22,TON,22,281187.5,78732.5,2,1,18.57739826
312620,135003,8,6,202403,808,1,@2523,42.8,TON,42.8,150468.75,42131.25,1,1,4.35102104
312620,244241,8,9,202403,774,1,@2523,42.8,TON,42.8,150468.75,42131.25,1,1,4.542151163
312620,283202,8,9,202403,610,1,@2523,43,TON,43,225078.12,63021.88,1,1,8.580942432
312620,304502,8,8,202403,331,1,@2523,20,TON,20,108125,30275,1,1,16.33308157
312620,341514,8,8,202403,320,1,@2523,35,TON,35,210000,58800,1,1,18.75
312620,343041,8,8,202403,448,1,@2523,21,TON,21,242812.5,67987.5,2,1,25.80915179
312620,387630,8,24,202403,423,1,@2523,12,TON,12,69937.5,19582.5,1,1,13.77807329
312620,388255,8,24,202403,363,1,@2523,40.34,TON,40.34,88541.06,24791.5,1,1,6.046474116
312620,391520,8,24,202403,505,1,@2523,39.82,TON,39.82,419976.56,117593.44,2,1,20.88490087
312620,392130,8,24,202403,604,1,@2523,45.22,TON,45.22,243764.06,68253.94,1,1,8.924875736
312620,394305,8,24,202403,635,2,@2523,131.8,MTS,131.8,446493.09,125018.07,1,1,5.334891687
312622,121001,8,6,202403,583,1,@2523,40.86,MTS,40.86,217068.75,60779.25,1,1,9.112349914
312622,122004,8,6,202403,551,1,@2523,41.49,MTS,41.49,205591.25,57565.55,1,1,8.993103536
312622,122101,8,6,202403,556,1,@2523,40.23,MTS,40.23,220007.81,61602.19,1,1,9.835881183
312622,124106,8,6,202403,584,1,@2523,40.14,MTS,40.14,210108.01,58830.25,1,1,8.962979316
312622,301019,8,8,202403,525,1,@2523,41.5,MTS,41.5,609531.26,170668.78,3,1,27.97619094
312622,302001,8,8,202403,330,1,@2523,39.96,MTS,39.96,180075.74,50421.22,1,1,13.65575727
312622,302001,8,8,202403,330,1,@2523,40.23,MTS,40.23,182292.19,51041.82,1,1,13.73106079
312622,476337,8,23,202403,393,1,@2523,39.41,MTS,39.41,197050,55174,1,1,12.72264631
313022,123305,8,6,202403,614,1,@2523,44.12,MTS,44.12,197437,55282.36,1,1,7.288273616
313022,201308,8,9,202403,680,1,@2523,41,MTS,41,143254,40111.12,1,1,5.138235294
313022,325204,8,8,202403,314,1,@2523,32,MTS,32,164500,46060,1,1,16.3714172
313022,325207,8,33,202403,360,1,@2523,44.54,MTS,44.54,187903,52612.87,1,1,11.7187422
313022,360311,8,24,202403,533,1,@2523,34,MTS,34,119000,33320,1,1,6.566604128
313022,360311,8,24,202403,533,1,@2523,39.8,MTS,39.8,139300,39004,1,1,6.566604128
313022,391740,8,24,202403,369,1,@2523,25.62,MTS,25.62,85673.28,23988.52,1,1,9.062330623
313022,457777,8,23,202403,371,1,@2523,41.5,MTS,41.5,139855,39159.4,1,1,9.083557951
313022,465447,8,23,202403,323,1,@2523,39.1,MTS,39.1,164953.12,46186.87,1,1,13.06114511
323603,452001,8,23,202403,398,1,@2523,43,TON,43,231569.16,64839.36,1,1,13.53097815
326520,302021,8,8,202403,322,1,@2523,45,TON,45,1033596,289404,6,1,71.33167702
327025,392130,8,24,202403,342,1,@2523,34,MTS,34,887357.5,248460.1,5,1,76.3121345
327025,450001,8,23,202403,348,1,@2523,10,MTS,10,84375,23625,2,1,24.24568966
327025,466665,8,23,202403,456,1,@2523,34,MTS,34,190357.5,53300.1,1,1,12.27796053
333304,134002,8,6,202403,365,1,@2523,39.49,MTS,39.49,194364.84,54422.16,1,1,13.48458878
335804,140401,8,3,202403,336,2,@2523,44.7,MTS,44.7,212325,262941,1,1,14.13690476
335804,143419,8,3,202403,323,1,@2523,7,MTS,7,40796.88,11423.13,1,1,18.04373286
335804,144102,8,3,202403,333,1,@2523,45.31,MTS,45.31,240709.38,67398.63,1,1,15.95345378
335804,146102,8,3,202403,381,1,@2523,15,MTS,15,226125,63315,3,1,39.56692913
335804,176022,8,2,202403,484,1,@2523,30,MTS,30,150750,42210,1,1,10.3822314
335804,184101,8,1,202403,463,1,@2523,52.97,MTS,52.97,612465.62,171490.38,2,1,24.97300196
341026,121002,8,6,202403,568,1,@2523,42,TON,42,838687.5,234832.5,4,1,35.15625
341026,122001,8,6,202403,493,1,@2523,41.08,TON,41.08,205400,57512,1,1,10.14198783
341026,144626,8,3,202403,615,1,@2523,43.02,TON,43.02,235265.62,65874.38,1,1,8.892276234
341026,313001,8,8,202403,354,1,@2523,39.96,TON,39.96,165459.38,46328.62,1,1,11.69668114
341026,313601,8,8,202403,412,1,@2523,34,TON,34,594688.42,94902.5,4,1,42.45348515
342606,221507,8,9,202403,1054,1,@2523,14.3,MTS,14.3,224581.5,62882.82,1,1,14.90037951
342606,383001,8,24,202403,434,1,@2523,13,MTS,13,169682.77,47511.19,1,1,30.07493265
342606,431005,8,27,202403,982,1,@2523,16.6,MTS,16.6,241543.78,89032.69,1,1,14.81754595
342606,452010,8,23,202403,638,1,@2523,16.5,MTS,16.5,227881.17,63806.73,1,1,21.64730408
342606,452010,8,23,202403,638,1,@2523,19,MTS,19,524817.24,146948.84,2,1,43.29460815
342606,700002,8,19,202403,1827,2,@2523,27,MTS,27,2731320,764769.6,7,1,55.36945813
342606,812001,8,10,202403,1674,1,@2523,15.25,MTS,15.25,195200,54656,1,1,7.646356033
342902,301707,8,8,202403,440,1,@2523,35,TON,35,1326413.07,371395.64,3,1,86.13071883
342902,325205,8,8,202403,468,1,@2523,0.4,TON,0.4,0,31998.82,1,1,0
342902,325205,8,8,202403,468,1,@2523,4,TON,4,56133.95,28107.38,1,1,29.9860844
342902,453771,8,23,202403,658,1,@2523,10,TON,10,72000,85890,1,1,10.94224924
342902,601201,8,33,202403,2415,1,@2523,40,TON,40,465346.62,130297.05,1,1,4.817252795
360311,370510,24,33,202403,372,1,@2523,40.77,MTS,40.77,200464.06,56129.94,1,1,13.21760809
360311,387325,24,24,202403,304,1,@2523,12,MTS,12,63750,17850,1,1,17.47532895
360311,389360,24,24,202403,366,1,@2523,35.3,MTS,35.3,190098.44,53227.56,1,1,14.71372931
360550,382220,24,24,202403,350,1,@2523,24.85,MTS,24.85,133957.04,37507.96,1,1,15.40178672
360550,382729,24,24,202403,415,1,@2523,20,MTS,20,104687.5,29312.5,1,1,12.61295181
360550,394130,24,24,202403,592,1,@2523,34.79,MTS,34.79,187539.84,52511.16,1,1,9.105785291
361140,390019,24,24,202403,406,1,@2523,34.94,MTS,34.94,256590.62,71845.38,1,1,18.08805383
361345,363001,24,24,202403,360,1,@2523,26,TON,26,284375.26,79625.06,2,1,30.38197222
361345,363310,24,24,202403,366,1,@2523,13,TON,13,70078.19,19621.9,1,1,14.72849727
361345,370450,24,24,202403,522,1,@2523,9.7,TON,9.7,50773.49,14216.58,1,1,10.02754868
361345,382721,24,24,202403,497,1,@2523,250,BAG,12.5,72265.63,20234.38,1,1,11.63229457
362275,382210,24,24,202403,417,1,@2523,33.64,MTS,33.64,117739.68,0,1,1,8.39326256
362275,382430,24,24,202403,439,1,@2523,35,MTS,35,541406.24,151593.76,3,1,35.23633192
362275,382460,24,24,202403,354,1,@2523,35,MTS,35,122499.7,0,1,1,9.886981437
362275,391330,24,24,202403,488,1,@2523,29.2,MTS,29.2,156037.5,43690.5,1,1,10.95030738
362715,410206,24,27,202403,962,1,@2523,33.54,TON,33.54,1044044.16,292332.4,8,1,32.35793052
362715,410206,24,27,202403,962,1,@2523,34.42,TON,34.42,2142874.08,600004.8,16,1,64.71585804
362715,410206,24,27,202403,962,4,@2523,35.1,TON,35.1,2048633.1,573617.25,15,1,60.67111786
365560,382421,24,24,202403,322,1,@2523,29.55,MTS,29.55,316277.5,88557.72,2,1,33.23953505
370511,360575,24,24,202403,589,1,@2523,35,MTS,35,178890.6,0,1,1,8.677691002
370511,382210,24,24,202403,483,1,@2523,41.69,MTS,41.69,221478.13,62013.88,1,1,10.99896505
370511,382250,24,24,202403,474,1,@2523,35.86,MTS,35.86,190506.25,53341.76,1,1,11.20780591
370511,382428,24,24,202403,502,1,@2523,35.62,MTS,35.62,189231.25,52984.76,1,1,10.58266932
370511,382480,24,24,202403,490,1,@2523,35.69,MTS,35.69,186815.02,52308.22,1,1,10.68240804
370511,382481,24,24,202403,489,1,@2523,35.82,MTS,35.82,193092.37,54065.88,1,1,11.02378343
370511,389001,24,24,202403,618,1,@2523,35,MTS,35,572294.1,0,3,1,26.45834951
370655,360022,24,24,202403,385,1,@2523,30,TON,30,290625,81375,2,1,25.16233766
370655,385001,24,24,202403,487,1,@2523,42,TON,42,132164.31,0,1,1,6.461538574
382330,361140,24,24,202403,358,1,@2523,730,BAG,36.5,590270.7,165275.82,3,1,45.1726257
382415,365541,24,24,202403,325,1,@2523,29.07,MTS,29.07,154434.38,43241.62,1,1,16.34615438
400010,560053,27,29,202403,992,1,@2523,1173,BAG,58.65,357389.64,100069.1,1,1,6.142741935
400078,431122,27,27,202403,387,1,@2523,1420,BAG,71,553800,155064,1,1,20.15503876
412219,140110,27,4,202403,1710,1,@2523,0.01,MTS,0.01,41.98,11.76,2,1,2.45497076
412219,401404,27,27,202403,323,1,@2523,34.7,MTS,34.7,229020,64125.6,1,1,20.43343653
413228,416210,27,27,202403,325,1,@2523,29,TON,29,168109,47070,1,1,17.83649867
421004,442903,27,27,202403,919,1,@2523,686,BAG,34.3,198940,55703.2,1,1,6.311207835
424001,400064,27,27,202403,328,1,@2523,34.93,MTS,34.93,227044.99,63572.6,1,1,19.8170723
431515,422605,27,27,202403,330,1,@2523,5,MTS,5,25953.13,7266.88,1,1,15.7291697
440001,424201,27,27,202403,481,1,@2523,633,PCS,,215220,60261.6,1,1,#DIV/0!
440034,413006,27,27,202403,773,1,@2523,700,BAG,35,206500,57820,1,1,7.632600259
442908,431103,27,27,202403,644,1,@2523,32,MTS,32,1210000.96,338800.36,7,1,58.7151087
442916,431206,27,27,202403,551,1,@2523,35,MTS,35,199609.38,55890.62,1,1,10.35049935
442916,441902,27,27,202403,334,1,@2523,29.13,MTS,29.13,113789.06,31860.94,1,1,11.69535902
445304,441614,27,27,202403,301,1,@2523,43,MTS,43,258924.5,0,2,1,20.00498339
445304,444101,27,27,202403,359,1,@2523,31,MTS,31,147734.38,41365.62,1,1,13.2747219
454446,382220,23,24,202403,380,1,@2523,5.04,MTS,5.04,26066.22,7298.54,1,1,13.6101817
454446,394110,23,24,202403,353,1,@2523,42.42,MTS,42.42,142107,39789.96,1,1,9.490084986
454446,395007,23,24,202403,433,1,@2523,35.06,MTS,35.06,106827.82,29911.79,1,1,7.036951501
454446,462001,23,23,202403,322,1,@2523,9.43,MTS,9.43,45381.88,12706.94,1,1,14.94565382
454446,462046,23,23,202403,349,1,@2523,23.31,MTS,23.31,112907.81,31614.2,1,1,13.87893952
454446,465667,23,23,202403,329,1,@2523,9.5,MTS,9.5,53140.62,14879.38,1,1,17.00227804
454446,465677,23,23,202403,345,1,@2523,18,MTS,18,103500,28980,1,1,16.66666667
454446,466446,23,23,202403,396,1,@2523,32,MTS,32,135499.84,37939.96,1,1,10.69285354
454446,466554,23,23,202403,394,1,@2523,10.04,MTS,10.04,42356.25,11859.76,1,1,10.70748731
454446,466554,23,23,202403,394,1,@2523,13.9,MTS,13.9,58640.63,16419.38,1,1,10.70748822
457001,457885,23,23,202403,304,1,@2523,23,MTS,23,124703.12,34916.88,1,1,17.83511442
470661,452009,23,23,202403,448,1,@2523,19.5,TON,19.5,85313,23888,1,1,9.765682234
475001,454441,23,23,202403,635,1,@2523,10,TON,10,114843.74,32156.26,2,1,18.08562835
483880,227409,23,9,202403,381,1,@2523,65.32,TON,65.32,158177.15,44289.6,1,1,6.355834712
483880,461775,23,23,202403,322,1,@2523,10,TON,10,521562.5,146037.5,9,2,161.9759317
483880,461920,23,23,202403,315,1,@2523,10,TON,10,62812.5,17587.5,1,1,19.94047619
483880,472337,23,23,202403,343,1,@2523,32,TON,32,171000,47880,1,1,15.57944606
483880,828124,23,20,202403,789,2,@2523,3875.27,TON,3875.27,9384249.2,2627589.78,1,1,3.0691673
484001,221309,23,9,202403,325,1,@2523,640,BAG,32,135001.6,37800.45,1,1,12.98092308
484774,232101,9,9,202403,321,1,@2523,620,BAG,31,150156.25,42043.76,1,1,15.08956386
485005,229001,23,9,202403,301,1,@2523,41.55,TON,41.55,269563.42,75477.76,2,1,21.55377942
