start_pin,destination_pin,bharat_sir_eway_data_jun23_jul23_020424.origin_from_state,bharat_sir_eway_data_jun23_jul23_020424.destination_from_state,bharat_sir_eway_data_jun23_jul23_020424.rtn_period,travel_distance,bharat_sir_eway_data_jun23_jul23_020424.transport_mode,bharat_sir_eway_data_jun23_jul23_020424.hsn_code_4d,quantity,bharat_sir_eway_data_jun23_jul23_020424.unit_quantity_code,Quantity (in TON),amount,bharat_sir_eway_data_jun23_jul23_020424.total_tax,bharat_sir_eway_data_jun23_jul23_020424.ewbs_count,bharat_sir_eway_data_jun23_jul23_020424.supplier_gstin_cnt,Cost pre Km per TON
621651,627751,33,33,202307,317,1,@2523,22,MTS,22,126820.36,0,1,1,18.1847376
621651,671531,33,32,202306,576,1,@2523,30,MTS,30,382382.7,107067.15,3,1,22.12862847
621651,679321,33,32,202306,362,1,@2523,11,MTS,11,79406.25,22233.75,1,1,19.94129834
621651,691301,33,32,202306,446,1,@2523,4,MTS,4,29500,8260,1,1,16.53587444
621651,691301,33,32,202307,446,1,@2523,33,MTS,33,1680937.49,470662.51,7,1,114.2096406
621651,695521,33,32,202306,477,1,@2523,30.48,MTS,30.48,390525,109347,2,1,26.860587
621704,638401,33,33,202306,312,1,@2523,22,MTS,22,402187.5,112612.5,3,1,58.59375
621705,626205,33,33,202307,316,1,@2523,48.8,MTS,48.8,218689.82,61233.18,1,1,14.18148345
621705,629160,33,33,202306,490,1,@2523,10,MTS,10,62500,17500,1,1,12.75510204
621705,695605,33,32,202306,553,1,@2523,30,MTS,30,1950000,546000,9,1,117.5406872
621707,627002,33,33,202306,345,1,@2523,43.8,TON,43.8,236109.37,66110.62,1,1,15.62499967
621707,627109,33,33,202306,402,1,@2523,41.84,TON,41.84,196125,54915,1,1,11.66044776
621707,627151,33,33,202306,367,1,@2523,48.02,TON,48.02,258857.81,72480.18,1,1,14.68835136
621707,632602,33,33,202306,328,1,@2523,26,TON,26,457031.25,127968.78,3,1,53.59184451
621707,635206,33,33,202306,303,1,@2523,49.52,TON,49.52,263075,73661,1,1,17.5330033
621707,680687,33,32,202307,396,1,@2523,34.38,TON,34.38,209503.12,58660.87,1,1,15.38825721
621707,686511,33,32,202306,367,1,@2523,15,TON,15,110156.25,30843.75,1,1,20.01021798
621707,695586,33,32,202306,514,1,@2523,35.3,TON,35.3,212351.56,59458.44,1,1,11.70355045
621713,560002,33,29,202307,387,1,@2523,39.58,MTS,39.58,191715.63,53680.38,1,1,12.5161502
621713,560087,33,29,202307,375,1,@2523,2,MTS,2,20625,5775,2,1,27.5
621713,562130,33,29,202307,417,1,@2523,35,MTS,35,172226.6,48223.45,1,1,11.80038369
621713,563130,33,29,202307,368,1,@2523,30,MTS,30,191250,53550,1,1,17.32336957
621713,571463,33,29,202306,501,1,@2523,5,MTS,5,33437.5,9362.5,1,1,13.34830339
621713,627352,33,33,202307,353,1,@2523,39.86,MTS,39.86,202414.06,56675.94,1,1,14.38562305
621713,635109,33,33,202306,344,1,@2523,29.7,MTS,29.7,157781.25,44178.76,1,1,15.44331395
621713,638451,33,33,202306,338,2,@2523,110,MTS,110,627343.74,175656.26,1,1,16.87315062
621713,641114,33,33,202307,310,2,@2523,35,MTS,35,218750,61250,1,1,20.16129032
621713,643224,33,33,202306,388,1,@2523,18.24,MTS,18.24,121125,33915,1,1,17.11501289
621713,676505,33,32,202307,414,1,@2523,34.18,MTS,34.18,165559.38,46356.63,1,1,11.69987958
621713,683105,33,32,202307,449,1,@2523,7,MTS,7,35649.81,9981.95,1,1,11.34260579
621713,683574,33,32,202306,435,1,@2523,25,MTS,25,175781.25,49218.75,1,1,16.1637931
621713,686562,33,32,202307,436,1,@2523,16,MTS,16,110000,30800,1,1,15.76834862
621713,686673,33,32,202307,460,1,@2523,30,MTS,30,2209218.75,618581.25,10,1,160.0883152
621713,690572,33,32,202307,492,1,@2523,36,MTS,36,546862.32,153121.44,3,1,30.8752439
621729,626127,33,33,202306,317,1,@2523,39.99,MTS,39.99,143995.99,0,1,1,11.35899038
621729,626127,33,33,202307,317,1,@2523,42.72,MTS,42.72,298783.68,0,2,1,22.06309148
621730,560068,33,29,202306,353,1,@2523,16,MTS,16,307807.36,86186.08,4,1,54.49847025
621730,570001,33,29,202306,496,1,@2523,25,MTS,25,433593.75,121406.25,3,1,34.9672379
621730,627357,33,33,202307,360,1,@2523,38,MTS,38,144400,0,1,1,10.55555556
621730,628101,33,33,202306,377,1,@2523,10,MTS,10,186000,0,3,1,49.33687003
621730,629401,33,33,202306,475,1,@2523,24,MTS,24,127500,35700,1,1,11.18421053
621730,629702,33,33,202307,487,1,@2523,20,MTS,20,323437.5,90562.5,3,1,33.20713552
621730,642122,33,33,202306,307,1,@2523,36.5,MTS,36.5,182497.7,51099.36,1,1,16.28643969
621730,676541,33,32,202306,482,1,@2523,34.02,MTS,34.02,171511.83,48023.31,1,1,10.45954357
621730,680001,33,32,202307,420,1,@2523,7,MTS,7,45937.5,12862.5,1,1,15.625
621730,680308,33,32,202306,466,1,@2523,34.16,MTS,34.16,224175,62769,1,1,14.08261803
621730,680541,33,32,202306,402,1,@2523,35.04,MTS,35.04,229950,64386,1,1,16.32462687
621730,680541,33,32,202307,402,1,@2523,39.94,MTS,39.94,262106.25,73389.75,1,1,16.32462687
621730,686533,33,32,202307,466,1,@2523,34.76,MTS,34.76,157506.25,44101.75,1,1,9.723712446
621730,689105,33,32,202306,462,1,@2523,15,MTS,15,72656.25,20343.75,1,1,10.48430736
621730,690509,33,32,202307,513,1,@2523,34.7,MTS,34.7,162656.25,45543.75,1,1,9.137426901
621730,691002,33,32,202306,501,1,@2523,21,MTS,21,137812.5,38587.5,1,1,13.0988024
621730,691002,33,32,202306,501,1,@2523,39.08,MTS,39.08,256462.5,71809.5,1,1,13.0988024
624703,560022,33,29,202307,353,1,@2523,30,TON,30,516744.39,144688.42,4,1,48.79550425
624703,562107,33,29,202307,316,1,@2523,31,TON,31,166787.75,46700.57,1,1,17.02610759
624703,562116,33,29,202306,650,1,@2523,30,MTS,30,203906.25,57093.75,1,1,10.45673077
624703,570026,33,29,202307,377,1,@2523,15,TON,15,79687.5,22312.5,1,1,14.09151194
624703,679552,33,32,202306,323,1,@2523,25,TON,25,335937.5,94062.5,2,1,41.60216718
628002,621102,33,33,202306,333,1,@2523,25,MTS,25,158200,44296,1,1,19.003003
631003,636302,33,33,202307,327,1,@2523,1,MTS,1,5021.4,0,1,1,15.3559633
636005,601301,33,33,202306,323,1,@2523,39.53,TON,39.53,200738.48,56206.78,1,1,15.72176479
636115,670307,33,32,202307,503,1,@2523,20,MTS,20,96459.2,27008.58,1,1,9.588389662
636115,670701,33,32,202306,458,1,@2523,30,MTS,30,569889.6,159569.08,4,1,41.47668122
636115,671314,33,32,202307,523,1,@2523,15,MTS,15,71994.75,20158.53,1,1,9.177151052
636115,683573,33,32,202306,342,1,@2523,15,MTS,15,68727.3,19243.64,1,1,13.3971345
638458,600092,33,33,202307,453,1,@2523,540,BAG,27,139375,39025,1,1,11.39522525
639136,682028,33,32,202306,302,1,@2523,25,MTS,25,132812.5,37187.5,1,1,17.5910596
641105,691579,33,32,202306,316,1,@2523,5,TON,5,29816.25,8348.55,1,1,18.8710443
713148,843302,19,10,202307,559,1,@2523,30,MTS,30,202499.8,56700,1,1,12.07512224
713347,821115,19,10,202307,366,1,@2523,300,BAG,15,105000,29400,2,1,19.12568306
713347,822113,19,20,202306,365,1,@2523,360,BAG,18,693000,194040,11,1,105.4794521
713362,733201,19,19,202306,354,1,@2523,600,BAG,30,96000,26880,1,1,9.039548023
713367,822101,19,20,202307,360,1,@2523,600,BAG,30,144000,40320,2,1,13.33333333
721147,825404,19,20,202306,429,1,@2523,5,MTS,5,88675.15,24829.03,3,1,41.34039627
721507,742134,19,19,202307,351,1,@2523,7,MTS,7,55343.72,27221.24,2,1,22.52491656
735210,721635,19,19,202306,771,1,@2523,20,MTS,20,123281.68,34518.76,1,1,7.994920882
742212,781017,19,18,202306,687,2,@2523,630,TON,630,2282603.4,639128.95,1,1,5.273915575
751006,768112,21,21,202307,334,1,@2523,15,TON,15,80625,22575,1,1,16.09281437
752002,831009,21,20,202307,445,1,@2523,970,BAG,48.5,310400,86912,1,1,14.38202247
755024,811201,21,10,202306,732,1,@2523,34.16,MTS,34.16,166530,46628.4,1,1,6.659836066
764036,761118,21,21,202307,410,1,@2523,420,BAG,21,98437.5,41125,1,1,11.43292683
768202,752101,21,21,202306,363,1,@2523,34.81,MTS,34.81,157438.67,0,1,1,12.45950429
769004,783335,21,19,202306,1113,1,@2523,500,BAG,25,824340,230815.2,4,1,29.62587601
770017,754082,21,21,202306,349,1,@2523,24.12,MTS,24.12,75206.16,0,1,1,8.934097421
770017,754082,21,21,202306,349,1,@2523,29.14,MTS,29.14,166929.95,21300,2,2,16.41418368
770017,754082,21,21,202306,349,1,@2523,29.21,MTS,29.21,182153.56,0,2,1,17.86819484
770017,754082,21,21,202306,349,2,@2523,3709.44,MTS,3709.44,27421529.84,0,2,1,21.18155806
770017,765020,21,21,202306,448,1,@2523,30,MTS,30,131250,36750,1,1,9.765625
770017,766002,21,21,202307,386,1,@2523,36.37,MTS,36.37,153435.94,42962.06,1,1,10.92940432
770017,767040,21,21,202306,383,1,@2523,25,MTS,25,103515.62,28984.38,1,1,10.81103081
770017,851101,21,10,202307,592,2,@2523,247.6,MTS,247.6,2432668.02,681147.04,2,1,16.59627028
781023,786103,18,18,202307,459,1,@2523,10,TON,10,72187.5,20212.5,1,1,15.72712418
781023,786182,18,18,202307,516,1,@2523,20,MTS,20,309375,86625,2,1,29.97819767
781023,786191,18,18,202307,469,1,@2523,25,MTS,25,765625,214375.04,4,1,65.29850746
782140,795002,18,14,202307,399,1,@2523,28,MTS,28,178500,49980,1,1,15.97744361
782402,783301,18,18,202306,316,1,@2523,29,TON,29,211156.25,59123.76,1,1,23.04193038
782410,783301,18,18,202306,340,1,@2523,2.5,MTS,2.5,39335.94,11014.06,2,1,46.27757647
782410,783301,18,18,202306,340,1,@2523,7.5,MTS,7.5,55781.24,15618.76,1,1,21.87499608
782410,783301,18,18,202306,340,1,@2523,25,MTS,25,367968.76,103031.24,2,1,43.29044235
782446,786602,18,18,202307,414,1,@2523,15,MTS,15,6112499.68,1711500.32,52,1,984.2994654
782446,787052,18,18,202307,342,1,@2523,5,MTS,5,39296.88,11003.12,1,1,22.98063158
782490,795010,18,14,202307,406,1,@2523,30,MTS,30,573750,160650,3,1,47.10591133
787059,791003,18,12,202307,317,1,@2523,180,BAG,9,338202.21,128438.81,5,2,118.5426604
791105,791101,12,12,202307,332,1,@2523,8.8,MTS,8.8,78650,22022,1,1,26.92018072
791105,791125,12,12,202307,476,1,@2523,12,MTS,12,88031.24,24648.76,1,1,15.41163165
791125,791122,12,12,202306,309,1,@2523,200,BAG,10,144688,40512.64,2,1,46.82459547
791125,791122,12,12,202307,316,1,@2523,140,BAG,7,105000,29400,2,1,47.46835443
793101,797001,17,13,202306,344,1,@2523,2.5,TON,2.5,20625,5775,1,1,23.98255814
793101,797001,17,13,202306,344,1,@2523,25,TON,25,206250,57750,1,1,23.98255814
793200,781316,17,18,202307,311,1,@2523,30,MTS,30,142500,39900,1,1,15.2733119
793200,783348,17,18,202307,428,1,@2523,25,TON,25,371875,104125,2,1,34.7546729
793200,784163,17,18,202307,510,1,@2523,34.09,MTS,34.09,158518.5,44385.18,1,1,9.117647059
793200,784178,17,18,202307,471,1,@2523,12,MTS,12,93375,26145,1,1,16.52070064
793210,735102,17,19,202307,616,1,@2523,30.33,TON,30.33,145959.79,40868.74,1,1,7.812321498
793210,782140,17,18,202306,324,1,@2523,24.83,MTS,24.83,111735,31285.8,1,1,13.88888889
793210,783348,17,18,202306,459,1,@2523,25,TON,25,171875,48125,1,1,14.97821351
793210,785670,17,18,202306,585,1,@2523,5,TON,5,83907.8,23494.18,2,1,28.68642735
793210,786101,17,18,202307,642,1,@2523,10,TON,10,72187.5,20212.5,1,1,11.24415888
796101,796701,15,15,202307,351,1,@2523,20,TON,20,2820312.6,789687.52,15,2,401.7539316
796101,796891,15,15,202307,449,1,@2523,13.5,MTS,13.5,129304.69,36205.32,1,1,21.33212736
801103,834003,10,20,202306,364,1,@2523,2.7,TON,2.7,40500,11340,1,1,41.20879121
801305,852214,10,10,202306,326,1,@2523,25,MTS,25,1210937.5,339062.6,10,1,148.5812883
802158,813104,10,10,202307,362,1,@2523,12.5,MTS,12.5,74804.75,20945.34,1,1,16.53143646
803110,845105,10,10,202307,310,1,@2523,14,MTS,14,85968.74,24071.26,1,1,19.80846544
821303,813203,10,10,202307,426,1,@2523,25,MTS,25,513671.86,143828.14,4,1,48.23209953
821303,843320,10,10,202306,328,1,@2523,1,MTS,1,4531.24,1268.76,1,1,13.8147561
824101,847407,10,10,202307,310,1,@2523,10,MTS,10,80000,0,2,1,25.80645161
824101,854105,10,10,202306,423,1,@2523,25,MTS,25,2000000,0,20,1,189.1252955
825302,841428,20,10,202306,405,1,@2523,500,BAG,25,609000,170520,6,1,60.14814815
827014,802183,20,10,202307,369,1,@2523,20,MTS,20,129687.5,36312.5,1,1,17.57283198
827014,802211,20,10,202307,334,1,@2523,25,MTS,25,584374.99,163625.01,4,2,69.98502874
827014,802222,20,10,202307,330,1,@2523,20,MTS,20,120937.5,33862.5,1,1,18.32386364
827014,813209,20,10,202307,327,1,@2523,25,MTS,25,137890.62,38609.38,1,1,16.86735413
828124,822101,20,20,202306,350,2,@2523,387,TON,387,2083239.58,0,1,1,15.38013717
831016,800001,20,10,202306,458,2,@2523,275.6,MTS,275.6,1986524.8,556226.94,2,1,15.73799127
831016,800001,20,10,202307,458,2,@2523,636,MTS,636,4584288,1283600.64,2,1,15.73799127
833210,742102,20,19,202307,489,2,@2523,524.2,MTS,524.2,2096800,587104,1,1,8.1799591
833210,742102,20,19,202306,489,2,@2523,656,MTS,656,2624000,734720,1,1,8.1799591
833210,816107,20,20,202307,381,1,@2523,11,MTS,11,101234.26,16025.6,2,1,24.15515629
833215,721211,20,19,202307,306,1,@2523,15,TON,15,88828.12,24871.88,1,1,19.35253159
834001,841301,20,10,202307,389,2,@2523,310,TON,310,3326114,931311.92,2,1,27.58200514
854330,802101,10,10,202306,466,1,@2523,685,BAG,34.25,187305,52445.4,1,1,11.7355346
110053,801503,7,10,202306,1038,1,@2523,419,bag,20.95,146650,41062,1,1,6.743737958
123305,152025,6,3,202306,353,1,@2523,9,MTS,9,52031.25,14568.75,1,1,16.37747875
123305,152123,6,3,202306,357,1,@2523,40,MTS,40,496250,138950,2,1,34.75140056
123413,110086,6,7,202307,800,1,@2523,12,MTS,12,78000.16,21840,1,1,8.125016667
124146,140119,6,3,202306,377,1,@2523,39.37,MTS,39.37,233759,65452.63,1,1,15.7493116
124146,140306,6,3,202306,306,1,@2523,39.51,MTS,39.51,228417,63956.81,1,1,18.89295835
124146,141014,6,3,202306,370,1,@2523,5,MTS,5,31641,8859.38,1,1,17.10324324
124146,151001,6,3,202307,347,1,@2523,18,MTS,18,78061,21857.07,1,1,12.49775857
134102,172107,6,2,202306,320,1,@2523,10,TON,10,228437.48,63962.52,4,1,71.3867125
140113,176309,3,2,202306,418,1,@2523,22.84,TON,22.84,113307.81,31726.19,1,1,11.86827127
140113,182101,3,1,202306,379,2,@2523,125.8,TON,125.8,468712.43,131239.48,1,1,9.830749273
140113,246171,3,5,202306,407,1,@2523,23.92,TON,23.92,132681.25,37150.75,1,1,13.6286855
140113,246171,3,5,202306,407,1,@2523,33.45,TON,33.45,185542.97,51952.03,1,1,13.6286856
140113,246171,3,5,202307,407,1,@2523,34.74,TON,34.74,379968.74,106391.26,2,1,26.87346367
140113,246444,3,5,202307,470,1,@2523,22.57,TON,22.57,123429.69,34560.31,1,1,11.63563853
140114,181101,3,1,202306,323,2,@2523,525,MTS,525,5536151.25,1550122.35,2,1,32.64721362
140115,182101,3,1,202306,388,2,@2523,24,TON,24,359254.1,100591.15,4,2,38.57969287
146111,185132,3,1,202306,372,1,@2523,23.85,TON,23.85,159496.87,44659.13,1,1,17.97714997
151505,305901,3,8,202307,675,1,@2523,10,MTS,10,66640.62,18659.38,1,1,9.872684444
174029,194101,2,38,202306,844,1,@2523,304,bag,15.2,102144,28600.32,1,1,7.962085308
175008,194101,2,38,202306,781,1,@2523,8.5,TON,8.5,49140.62,13759.38,1,1,7.402368005
175018,194303,2,38,202306,855,1,@2523,150,BAG,7.5,90820.3,25429.68,2,1,14.16300975
180004,194101,1,38,202306,900,1,@2523,170,BAG,8.5,54851.56,15358.44,1,1,7.170138562
181133,194103,38,38,202306,507,1,@2523,145,BAG,7.25,44179.68,12370.32,1,1,12.01922873
191131,194101,1,38,202306,655,1,@2523,250,BAG,12.5,80625,22575,1,1,9.847328244
201008,246174,9,5,202307,350,1,@2523,19.16,MTS,19.16,102685.72,28752.01,1,1,15.31251417
201008,246174,9,5,202306,350,1,@2523,39.24,MTS,39.24,410794.14,115022.36,2,1,29.91074268
202127,248198,9,5,202306,389,1,@2523,41,TON,41,210765.62,59014.38,1,1,13.21497398
203205,225124,9,9,202306,579,1,@2523,36,MTS,36,194625,54495,1,1,9.337219344
203205,261001,9,9,202306,431,1,@2523,5,MTS,5,26500,7420,1,1,12.29698376
210341,242001,9,9,202306,363,1,@2523,30,TON,30,1040625,291375.04,6,1,95.55785124
212107,275103,9,9,202306,302,2,@2523,2581.8,MTS,2581.8,13832354.95,0,1,1,17.7405298
212107,284003,9,9,202307,470,2,@2523,260.6,MTS,260.6,2312574.83,0,2,1,18.88093622
221110,825321,9,20,202306,312,1,@2523,540,BAG,27,115171.74,32248.09,1,1,13.67185897
222001,485001,9,23,202307,316,1,@2523,0.05,MTS,0.05,357.03,99.96,1,1,22.59683544
224238,241001,9,9,202306,331,1,@2523,25,MTS,25,234375,65625,2,1,28.32326284
224238,262702,9,9,202306,305,1,@2523,15,MTS,15,1597266,447234.54,17,1,349.1291803
224238,262902,9,9,202307,374,1,@2523,30,MTS,30,935156.4,261843.8,5,1,83.34727273
226017,110094,9,7,202307,524,1,@2523,200,BAG,10,112187.5,31412.5,2,1,21.40982824
227409,221701,9,9,202307,370,1,@2523,10,TON,10,66093.74,18506.26,1,1,17.86317297
227409,273304,9,9,202306,313,1,@2523,15,TON,15,317343.76,88856.24,3,1,67.59185517
227409,274802,9,9,202306,352,1,@2523,34,TON,34,565781.22,158418.78,3,1,47.27450033
227409,277001,9,9,202307,401,1,@2523,42,TON,42,168527.9,0,1,1,10.0064066
227409,277501,9,9,202307,368,1,@2523,10,TON,10,64531.24,18068.76,1,1,17.53566304
229001,275101,9,9,202306,350,1,@2523,18,TON,18,135333,0,2,1,21.48142857
229206,276202,9,9,202306,339,1,@2523,4,MTS,4,53875.04,15085.04,2,1,39.73085546
229303,283114,9,9,202306,339,1,@2523,32,MTS,32,178000,49840,1,1,16.40855457
229303,284205,9,9,202307,400,1,@2523,20,MTS,20,329062.5,92137.5,3,1,41.1328125
231207,224238,9,9,202306,302,1,@2523,30.51,MTS,30.51,100927.08,0,1,1,10.95364238
244301,803201,9,10,202307,981,1,@2523,590,bag,29.5,200600,56168,1,1,6.931702345
244715,246443,5,5,202307,305,1,@2523,175,BAG,8.75,54250,15190,1,1,20.32786885
247663,262309,5,5,202307,344,1,@2523,2,MTS,2,21000,0,3,1,30.52325581
271855,204215,9,9,202306,407,1,@2523,600,BAG,30,325782,91218.96,2,1,26.68157248
272201,211011,9,9,202307,325,1,@2523,30.1,MTS,30.1,121905,34133.4,1,1,12.46153846
273201,761020,9,21,202306,1266,1,@2523,487,BAG,24.35,1110360,310900.8,8,1,36.01895735
273308,222202,9,9,202307,326,1,@2523,33.42,MTS,33.42,135351,37898.28,1,1,12.42331288
273308,262906,9,9,202307,498,1,@2523,29.86,MTS,29.86,241866,67722.48,2,1,16.26506024
282007,244241,9,9,202306,302,1,@2523,40,BAG,2,15938,66547.52,1,1,26.38741722
284121,226026,9,9,202306,326,1,@2523,32.5,TON,32.5,159961,44790,1,1,15.09778197
301701,247776,8,9,202306,321,1,@2523,10,MTS,10,53125,14875,1,1,16.54984424
301701,251001,8,9,202306,313,1,@2523,7.5,MTS,7.5,418945.34,117304.66,11,1,178.4644686
303108,335511,8,8,202306,321,1,@2523,15,MTS,15,277734.45,77765.68,3,1,57.68109034
305901,242001,8,9,202307,836,2,@2523,255.6,MTS,255.6,2504880,701366.4,2,1,11.72248804
305901,325207,8,8,202306,361,1,@2523,20,MTS,20,103749.5,29049.86,1,1,14.36973684
305901,326512,8,8,202306,397,1,@2523,35,MTS,35,139453.47,39046.96,1,1,10.0362339
305901,370430,8,24,202307,718,1,@2523,40.17,MTS,40.17,251690.18,70473.25,1,1,8.726498038
305901,382225,8,24,202306,536,1,@2523,25,MTS,25,152344,42656.32,1,1,11.36895522
305901,382421,8,24,202307,488,1,@2523,5,MTS,5,24500,6860,1,1,10.04098361
305901,457114,8,23,202307,391,1,@2523,25,MTS,25,146484.38,41015.63,1,1,14.98561432
305901,473443,8,23,202306,624,1,@2523,10,MTS,10,52344,14656.32,1,1,8.388461538
306107,124103,8,6,202307,432,1,@2523,41.5,MTS,41.5,2272774.48,636376.87,10,1,126.7723382
306107,126116,8,6,202306,517,1,@2523,42,MTS,42,439688,123112.64,2,1,20.24905591
306107,132041,8,6,202306,597,1,@2523,39.12,MTS,39.12,198656.14,55623.72,1,1,8.506067317
306107,132105,8,6,202306,541,1,@2523,45,MTS,45,232031.25,64968.75,1,1,9.530961183
306107,132105,8,8,202307,541,1,@2523,38.71,MTS,38.71,211695.31,59274.68,1,1,10.10859507
306107,132117,8,6,202306,594,1,@2523,42,MTS,42,899062,251737.36,4,1,36.03743787
306107,140507,8,3,202307,663,1,@2523,42,MTS,42,1640625,459375,7,1,58.91779789
306107,145023,8,3,202307,847,1,@2523,38,MTS,38,2793000,782040,15,1,86.7768595
306107,145023,8,3,202307,847,1,@2523,45,MTS,45,7717500,2160900,35,1,202.4793388
306107,151502,8,3,202307,534,1,@2523,15,MTS,15,390936,109462.08,4,1,48.80599251
306107,203135,8,9,202307,490,1,@2523,41.5,MTS,41.5,444179.48,124370.25,2,1,21.84310204
306107,203205,8,9,202307,528,1,@2523,41.41,MTS,41.41,289870,81163.6,2,1,13.25757576
306107,203205,8,9,202307,528,1,@2523,41.49,MTS,41.49,435645,121980.6,3,1,19.88636364
306107,203205,8,9,202306,528,1,@2523,44.08,MTS,44.08,771400,215992,5,1,33.14393939
306107,203205,8,9,202307,528,1,@2523,44.69,MTS,44.69,1094905,306573.4,7,1,46.40151515
306107,203205,8,9,202307,528,1,@2523,45.36,MTS,45.36,1111320,311169.6,7,1,46.40151515
306107,203205,8,9,202307,528,1,@2523,45.42,MTS,45.42,794850,222558,5,1,33.14393939
306107,208020,8,9,202306,700,2,@2523,131.8,MTS,131.8,645820,180829.6,1,1,7
306107,301707,8,8,202307,386,1,@2523,46.03,MTS,46.03,644420,0,4,1,36.26943005
306107,301707,8,8,202306,400,1,@2523,45.07,MTS,45.07,211265.63,59154.38,1,1,11.71875028
306107,305921,8,8,202306,318,1,@2523,45,MTS,45,180633,50577.24,1,1,12.62285115
306107,321022,8,8,202307,416,1,@2523,3,MTS,3,19171.88,5368.12,1,1,15.36208333
306107,321203,8,8,202307,403,1,@2523,10,MTS,10,441937,123742.36,8,1,109.6617866
306107,321406,8,8,202307,341,1,@2523,32,MTS,32,200500.11,56140.04,1,1,18.37427694
306107,322238,8,8,202307,330,1,@2523,45,MTS,45,279141,78159.48,1,1,18.79737374
306107,325215,8,8,202307,343,1,@2523,4,MTS,4,21562.5,6037.5,1,1,15.71610787
306107,325219,8,8,202306,363,1,@2523,42,MTS,42,173906,48693.68,1,1,11.40666404
306107,331001,8,8,202306,302,1,@2523,35.08,MTS,35.08,142457.71,39888.16,1,1,13.44681504
306107,331023,8,8,202306,358,1,@2523,13,MTS,13,311795.88,87302.86,4,1,66.9952471
306107,334023,8,8,202306,378,1,@2523,38,MTS,38,175156,49043.68,1,1,12.19409635
306107,335804,8,8,202307,418,1,@2523,41.11,MTS,41.11,431655,0,3,1,25.11961722
306107,335804,8,8,202307,418,1,@2523,42.6,MTS,42.6,149100,0,1,1,8.373205742
306107,335804,8,8,202307,418,1,@2523,43.67,MTS,43.67,764225,0,5,1,41.86602871
306107,335804,8,8,202306,418,1,@2523,45.11,MTS,45.11,1420965,0,9,1,75.35885167
306107,335804,8,8,202306,418,1,@2523,45.72,MTS,45.72,2240280,0,14,1,117.2248804
306107,335804,8,8,202307,418,1,@2523,47.05,MTS,47.05,329350,0,2,1,16.74641148
306107,335804,8,8,202306,418,1,@2523,47.61,MTS,47.61,166635,0,1,1,8.373205742
306107,335804,8,8,202307,434,1,@2523,45.2,MTS,45.2,158200,0,1,1,8.064516129
306107,345001,8,8,202306,620,1,@2523,8,MTS,8,48375,13545,1,1,9.753024194
306107,345022,8,8,202307,492,1,@2523,37,MTS,37,212171.88,59408.12,1,1,11.65523401
306107,382305,8,24,202307,466,1,@2523,42,MTS,42,261843.75,73316.26,1,1,13.37848712
306308,122051,8,6,202307,466,1,@2523,44,MTS,44,254375,71225,1,1,12.40611588
306308,125104,8,6,202307,532,1,@2523,32.8,MTS,32.8,177325,49651,1,1,10.16212406
306308,321204,8,8,202307,461,1,@2523,13,MTS,13,145031.6,40608.76,2,1,24.20016686
306308,326519,8,8,202306,382,1,@2523,35,MTS,35,547968.72,153431.28,3,1,40.9849454
306308,335512,8,8,202306,474,1,@2523,18,MTS,18,209531.24,58668.76,2,1,24.55827942
306709,126101,8,6,202307,567,1,@2523,12,TON,12,160931.25,45060.75,2,1,23.65244709
306709,142038,8,3,202306,659,1,@2523,41.26,TON,41.26,156788,43900.64,1,1,5.766312595
306709,151001,8,3,202306,574,1,@2523,40.62,TON,40.62,158418,44357.04,1,1,6.794425087
